Power,Velocity,beam D,layer thickness,Hatch spacing,defect_label,material
230.0,1200.0,100.0,70.0,500.0,2,IN718
300.0,1000.0,100.0,70.0,500.0,2,IN718
225.0,1500.0,0.07,40.0,0.049,2,IN718
300.0,1500.0,80.0,40.0,62.5,2,IN718
150.0,200.0,100.0,70.0,500.0,3,IN718
200.0,200.0,100.0,70.0,500.0,3,IN718
200.0,400.0,100.0,70.0,500.0,3,IN718
250.0,200.0,100.0,70.0,500.0,3,IN718
250.0,400.0,100.0,70.0,500.0,3,IN718
300.0,400.0,100.0,70.0,500.0,3,IN718
370.0,400.0,100.0,70.0,500.0,3,IN718
370.0,800.0,100.0,70.0,500.0,3,IN718
150.0,200.0,100.0,40.0,80.0,3,IN718
200.0,200.0,100.0,60.0,90.0,3,IN718
200.0,400.0,100.0,40.0,80.0,3,IN718
250.0,200.0,100.0,60.0,90.0,3,IN718
250.0,400.0,100.0,40.0,70.0,3,IN718
300.0,400.0,100.0,40.0,80.0,3,IN718
370.0,400.0,100.0,50.0,85.0,3,IN718
370.0,800.0,100.0,35.0,70.0,3,IN718
150.0,200.0,100.0,70.0,500.0,3,IN718
250.0,660.0,80.0,60.0,40.0,3,IN718
285.0,600.0,80.0,60.0,46.0,3,IN718
200.0,100.0,74.0,40.0,59.2,3,IN718
200.0,250.0,74.0,40.0,59.2,3,IN718
200.0,500.0,74.0,40.0,59.2,3,IN718
250.0,100.0,74.0,40.0,59.2,3,IN718
250.0,250.0,74.0,40.0,60.0,3,IN718
250.0,500.0,74.0,40.0,59.2,3,IN718
250.0,1000.0,74.0,40.0,40.0,3,IN718
285.0,960.0,74.0,40.0,46.0,3,IN718
300.0,100.0,74.0,40.0,59.2,3,IN718
300.0,150.0,74.0,40.0,52.0,3,IN718
300.0,250.0,74.0,40.0,59.2,3,IN718
170.0,585.0,100.0,20.0,75.0,3,IN718
285.0,600.0,100.0,30.0,80.0,3,IN718
250.0,700.0,100.0,25.0,75.0,3,IN718
400.0,900.0,100.0,35.0,70.0,3,IN718
140.0,950.0,100.0,0.02,0.05,3,IN718
170.0,950.0,100.0,20.0,50.0,3,IN718
285.0,950.0,100.0,0.026,0.07,3,IN718
250.0,1100.0,100.0,20.0,70.0,3,IN718
350.0,1100.0,100.0,0.03,0.07,3,IN718
400.0,1250.0,100.0,30.0,70.0,3,IN718
230.0,1300.0,100.0,0.02,0.05,3,IN718
180.0,200.0,50.0,25.0,40.0,3,IN718
180.0,800.0,50.0,25.0,40.0,3,IN718
132.8568,200.0,74.0,0.05,0.0592,3,IN718
132.8568,400.0,74.0,30.0,51.8,3,IN718
132.8568,600.0,74.0,20.0,60.0,3,IN718
132.8568,800.0,74.0,20.0,52.0,3,IN718
132.8568,1000.0,74.0,0.02,0.04292,3,IN718
132.8568,1200.0,74.0,20.0,37.0,3,IN718
132.8568,1400.0,74.0,20.0,29.0,3,IN718
187.8529,550.0,74.0,35.0,55.0,3,IN718
187.8529,200.0,74.0,0.05,0.0592,3,IN718
187.8529,400.0,74.0,0.04,0.0592,3,IN718
187.8529,600.0,74.0,40.0,52.0,3,IN718
187.8529,800.0,74.0,20.0,62.0,3,IN718
187.8529,1000.0,74.0,20.0,51.8,3,IN718
187.8529,1200.0,74.0,20.0,51.8,3,IN718
187.8529,1400.0,74.0,20.0,40.0,3,IN718
242.4484,400.0,74.0,55.0,61.0,3,IN718
242.4484,800.0,74.0,0.03,0.0592,3,IN718
242.4484,200.0,74.0,50.0,59.2,3,IN718
242.4484,600.0,74.0,40.0,59.2,3,IN718
242.4484,1000.0,74.0,25.0,51.8,3,IN718
242.4484,1200.0,74.0,25.0,51.8,3,IN718
242.4484,1400.0,74.0,20.0,51.8,3,IN718
282.508,550.0,74.0,40.0,59.2,3,IN718
282.508,700.0,74.0,40.0,59.0,3,IN718
282.508,960.0,74.0,30.0,55.5,3,IN718
297.9023,1200.0,74.0,25.0,59.2,3,IN718
297.9023,1400.0,74.0,25.0,51.8,3,IN718
352.9557,400.0,74.0,60.0,66.6,3,IN718
352.9557,600.0,74.0,50.0,62.0,3,IN718
352.9557,800.0,74.0,0.04,0.0518,3,IN718
352.9557,1000.0,74.0,40.0,52.0,3,IN718
352.9557,1200.0,74.0,30.0,60.0,3,IN718
352.9557,1400.0,74.0,30.4191466941,51.8,3,IN718
407.9518,600.0,74.0,50.0,59.2,3,IN718
407.9518,800.0,74.0,50.0,51.8,3,IN718
407.9518,1000.0,74.0,40.0,59.2,3,IN718
407.9518,1200.0,74.0,0.04,0.055,3,IN718
407.9518,1400.0,74.0,0.03,0.0555,3,IN718
120.0,200.0,100.0,70.0,500.0,3,IN718
150.0,200.0,100.0,70.0,500.0,3,IN718
320.0,400.0,100.0,70.0,500.0,3,IN718
170.0,400.0,100.0,70.0,500.0,3,IN718
140.0,600.0,100.0,70.0,500.0,3,IN718
250.0,660.0,80.0,60.0,39.0,3,IN718
285.0,600.0,80.0,60.0,56.0,3,IN718
200.0,100.0,74.0,40.0,59.2,3,IN718
200.0,250.0,74.0,40.0,59.2,3,IN718
200.0,500.0,74.0,40.0,63.0,3,IN718
250.0,100.0,74.0,40.0,0.0592,3,IN718
250.0,250.0,74.0,40.0,66.6,3,IN718
250.0,500.0,74.0,40.0,0.0592,3,IN718
250.0,1000.0,74.0,40.0,0.037,3,IN718
285.0,960.0,74.0,40.0,51.8,3,IN718
300.0,100.0,74.0,40.0,0.0592,3,IN718
300.0,150.0,74.0,40.0,59.2,3,IN718
300.0,250.0,74.0,40.0,66.6,3,IN718
170.0,585.0,100.0,0.021,0.08,3,IN718
285.0,600.0,100.0,40.0,70.0,3,IN718
250.0,700.0,100.0,25.0,80.0,3,IN718
400.0,900.0,100.0,0.03,0.08,3,IN718
140.0,950.0,100.0,20.0,50.0,3,IN718
170.0,950.0,100.0,20.0,60.0,3,IN718
285.0,950.0,100.0,25.0,70.0,3,IN718
250.0,1100.0,100.0,0.02,0.07,3,IN718
350.0,1100.0,100.0,0.02,0.08,3,IN718
400.0,1250.0,100.0,30.0,70.0,3,IN718
230.0,1300.0,100.0,0.02,0.06,3,IN718
180.0,200.0,50.0,25.0,40.0,3,IN718
180.0,800.0,50.0,25.0,40.0,3,IN718
132.8568,200.0,74.0,40.0,60.0,3,IN718
132.8568,400.0,74.0,0.03,0.0592,3,IN718
132.8568,600.0,74.0,20.0,52.0,3,IN718
132.8568,800.0,74.0,20.0,51.8,3,IN718
132.8568,1000.0,74.0,18.0,52.0,3,IN718
132.8568,1200.0,74.0,15.0,51.8,3,IN718
132.8568,1400.0,74.0,12.0,51.8,3,IN718
187.8529,550.0,74.0,40.0,55.0,3,IN718
187.8529,200.0,74.0,60.0,66.0,3,IN718
187.8529,400.0,74.0,40.0,62.9,3,IN718
187.8529,600.0,74.0,30.0,55.0,3,IN718
187.8529,800.0,74.0,24.0,59.2,3,IN718
187.8529,1000.0,74.0,20.0,52.0,3,IN718
187.8529,1200.0,74.0,20.0,51.8,3,IN718
187.8529,1400.0,74.0,0.02,0.047,3,IN718
242.4484,400.0,74.0,40.0,59.2,3,IN718
242.4484,800.0,74.0,30.0,52.0,3,IN718
242.4484,200.0,74.0,60.0,66.6,3,IN718
242.4484,600.0,74.0,40.0,60.0,3,IN718
242.4484,1000.0,74.0,20.0,52.0,3,IN718
242.4484,1200.0,74.0,20.0,60.0,3,IN718
242.4484,1400.0,74.0,20.0,52.0,3,IN718
282.508,550.0,74.0,50.0,62.9,3,IN718
282.508,700.0,74.0,40.0,60.0,3,IN718
282.508,960.0,74.0,30.0,56.0,3,IN718
297.9023,1200.0,74.0,29.5,52.0,3,IN718
297.9023,1400.0,74.0,20.0,51.8,3,IN718
352.9557,400.0,74.0,60.0,66.6,3,IN718
352.9557,600.0,74.0,40.0,55.5,3,IN718
352.9557,800.0,74.0,0.04,0.0518,3,IN718
352.9557,1000.0,74.0,35.0,59.2,3,IN718
352.9557,1200.0,74.0,30.0,55.5,3,IN718
352.9557,1400.0,74.0,25.0,59.2,3,IN718
407.9518,600.0,74.0,40.0,60.0,3,IN718
407.9518,800.0,74.0,40.0,55.0,3,IN718
407.9518,1000.0,74.0,40.0,62.0,3,IN718
407.9518,1200.0,74.0,35.0,51.8,3,IN718
407.9518,1400.0,74.0,30.0,59.2,3,IN718
